"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"BB[167,1]",1.09358570880733,0.519863451481503,0.141695087254876,0.728697526368351,1.07682519615616,1.43688187239473,2.15626677432286,1.0010964772904,15000
"BB[168,1]",3.34016289943476,0.978442751623216,1.6969855088395,2.6476587660737,3.25061726389037,3.93005893285236,5.53823649867622,1.00153741970049,3500
"BB[169,1]",0.402694559476837,0.795921093557677,-1.11188991786917,-0.139927583474334,0.383947708621551,0.923040690499659,2.02588062977931,1.00200009145773,1900
"BB[170,1]",-0.595875428542887,0.651270312941926,-1.91476361583103,-1.03077183700362,-0.586510248850375,-0.156322096058822,0.651969253724447,1.00215143843964,1700
"BB[171,1]",-1.15774538185324,0.731479647783126,-2.6723284736388,-1.62419914384811,-1.12379568123751,-0.656516185487744,0.191490325135952,1.00134695535684,5200
"BB[172,1]",-0.674874122568521,1.03251508389127,-2.82237759743367,-1.33126293416816,-0.642020028349006,0.00885814574112403,1.28890595294121,1.00115060023577,11000
"BB[173,1]",-3.31377726463787,1.30531543388292,-6.10531199643486,-4.13663117374166,-3.2235353601058,-2.39116330175318,-1.0370991223462,1.00141246597965,4500
"BB[174,1]",-3.23490492339113,1.39688251044059,-6.1901391933835,-4.11713996280573,-3.15766911301237,-2.24396712375608,-0.71788681425648,1.00109560842165,15000
"BB[175,1]",-0.73883526049588,0.653335154613182,-2.07546396814417,-1.16981033480801,-0.725031971514953,-0.290026172809065,0.515899771507537,1.00100429285904,45000
"BB[176,1]",-1.39716849612538,0.942340771912787,-3.42631356624885,-1.98016757109156,-1.34715295548766,-0.755446837356733,0.324563462085169,1.00108527384411,17000
"BB[177,1]",-2.94679250068452,1.06678305137135,-5.32851711688217,-3.59327338719081,-2.85732900444777,-2.19960873243166,-1.10808296900845,1.00114836013847,11000
"BB[178,1]",-1.51071247190373,0.771216640362867,-3.1413462034519,-2.00260693785543,-1.47850841721899,-0.977680889370833,-0.103998298908018,1.00112652317937,12000
"BB[179,1]",-2.86105509421472,1.01939152232452,-5.09319094602432,-3.47723859540923,-2.76947047827079,-2.15147213912701,-1.12775827533808,1.00096633784027,45000
"BB[180,1]",-0.830225475801685,0.51607286762804,-1.88900547634176,-1.15619256004395,-0.817019799014682,-0.481621687352678,0.142112531318329,1.00106223423679,21000
"BB[181,1]",-0.114228195813019,0.475915285539662,-1.04690937151163,-0.433105839565579,-0.118122636114997,0.202341743462633,0.835397220386455,1.00097426866739,45000
"BB[182,1]",-1.05849090414216,0.544593826739928,-2.18470579611545,-1.40799814938372,-1.0313601023845,-0.685810851927075,-0.0487249186112576,1.00147149779536,4000
"BB[183,1]",-1.77735960938972,0.685332991224552,-3.249096928982,-2.20228640404274,-1.73757300057203,-1.30272419010781,-0.555324339250458,1.00113399325413,12000
